id,frontendId,title,translatedTitle,difficulty,status,paidOnly,acRate,isInMyFavorites,titleSlug,url,topicTags
4253,3868,Minimum Cost to Equalize Arrays Using Swaps,通过交换使数组相等的最小花费,MEDIUM,TO_DO,False,0.5236318407960199,False,minimum-cost-to-equalize-arrays-using-swaps,https://leetcode.cn/problems/minimum-cost-to-equalize-arrays-using-swaps/description/,贪心;数组;哈希表;计数
4159,3869,Count Fancy Numbers in a Range,统计区间内奇妙数的数目,HARD,TO_DO,False,0.43240506329113926,False,count-fancy-numbers-in-a-range,https://leetcode.cn/problems/count-fancy-numbers-in-a-range/description/,数学;动态规划
4245,3870,Count Commas in Range,统计范围内的逗号,EASY,TO_DO,False,0.6919122009096302,False,count-commas-in-range,https://leetcode.cn/problems/count-commas-in-range/description/,数学
4248,3871,Count Commas in Range II,统计范围内的逗号 II,MEDIUM,TO_DO,False,0.4103005428306633,False,count-commas-in-range-ii,https://leetcode.cn/problems/count-commas-in-range-ii/description/,数学
4230,3872,Longest Arithmetic Sequence After Changing At Most One Element,替换最多一个元素后的最长等差子数组,MEDIUM,TO_DO,False,0.2548262548262548,False,longest-arithmetic-sequence-after-changing-at-most-one-element,https://leetcode.cn/problems/longest-arithmetic-sequence-after-changing-at-most-one-element/description/,数组;枚举
4249,3873,Maximum Points Activated with One Addition,添加一个点后可激活的最大点数,HARD,TO_DO,False,0.559322033898305,False,maximum-points-activated-with-one-addition,https://leetcode.cn/problems/maximum-points-activated-with-one-addition/description/,并查集;数组;哈希表
4269,3874,Valid Subarrays With Exactly One Peak,具有恰好一个峰值的有效子数组,MEDIUM,TO_DO,True,0.8372093023255814,False,valid-subarrays-with-exactly-one-peak,https://leetcode.cn/problems/valid-subarrays-with-exactly-one-peak/description/,数组;数学
4256,3875,Construct Uniform Parity Array I,构造奇偶一致的数组 I,EASY,TO_DO,False,0.7428748451053284,False,construct-uniform-parity-array-i,https://leetcode.cn/problems/construct-uniform-parity-array-i/description/,数组;数学
4258,3876,Construct Uniform Parity Array II,构造奇偶一致的数组 II,MEDIUM,TO_DO,False,0.5053726169844021,False,construct-uniform-parity-array-ii,https://leetcode.cn/problems/construct-uniform-parity-array-ii/description/,数组;数学
4097,3877,Minimum Removals to Achieve Target XOR,达到目标异或值的最少删除次数,MEDIUM,TO_DO,False,0.40231411229135056,False,minimum-removals-to-achieve-target-xor,https://leetcode.cn/problems/minimum-removals-to-achieve-target-xor/description/,位运算;数组;动态规划
4222,3878,Count Good Subarrays,统计好子数组,HARD,TO_DO,False,0.3785759694850604,False,count-good-subarrays,https://leetcode.cn/problems/count-good-subarrays/description/,栈;位运算;数组;单调栈
4218,3879,Maximum Distinct Path Sum in a Binary Tree,二叉树中的最大不同路径和,MEDIUM,TO_DO,True,0.7714285714285715,False,maximum-distinct-path-sum-in-a-binary-tree,https://leetcode.cn/problems/maximum-distinct-path-sum-in-a-binary-tree/description/,树;深度优先搜索;哈希表;二叉树
100107,LCP 01,Guess Numbers,猜数字,EASY,TO_DO,False,0.8443094910188413,False,guess-numbers,https://leetcode.cn/problems/guess-numbers/description/,数组
100092,LCP 02,Deep Dark Fraction,分式化简,EASY,TO_DO,False,0.7026528885665941,False,deep-dark-fraction,https://leetcode.cn/problems/deep-dark-fraction/description/,数组;数学;数论;模拟
100096,LCP 03,Programmable Robot,机器人大冒险,MEDIUM,TO_DO,False,0.24244468429573665,False,programmable-robot,https://leetcode.cn/problems/programmable-robot/description/,数组;哈希表;模拟
100093,LCP 04,Broken Board Dominoes,覆盖,HARD,TO_DO,False,0.43312101910828027,False,broken-board-dominoes,https://leetcode.cn/problems/broken-board-dominoes/description/,位运算;图;数组;动态规划;位掩码
100094,LCP 05,Coin Bonus,发 LeetCoin,HARD,TO_DO,False,0.24213777021491145,False,coin-bonus,https://leetcode.cn/problems/coin-bonus/description/,树状数组;线段树;数组
1000056,LCP 06,拿硬币,拿硬币,EASY,TO_DO,False,0.8435818632077374,False,na-ying-bi,https://leetcode.cn/problems/na-ying-bi/description/,数组;数学
1000063,LCP 07,传递信息,传递信息,EASY,TO_DO,False,0.7520113854170253,False,chuan-di-xin-xi,https://leetcode.cn/problems/chuan-di-xin-xi/description/,深度优先搜索;广度优先搜索;图;动态规划
1000057,LCP 08,剧情触发时间,剧情触发时间,MEDIUM,TO_DO,False,0.4015609351797493,False,ju-qing-hong-fa-shi-jian,https://leetcode.cn/problems/ju-qing-hong-fa-shi-jian/description/,数组;二分查找;排序
1000090,LCP 09,最小跳跃次数,最小跳跃次数,HARD,TO_DO,False,0.3272514561656793,False,zui-xiao-tiao-yue-ci-shu,https://leetcode.cn/problems/zui-xiao-tiao-yue-ci-shu/description/,广度优先搜索;线段树;数组;动态规划
1000062,LCP 10,二叉树任务调度,二叉树任务调度,HARD,TO_DO,False,0.6297655128409635,False,er-cha-shu-ren-wu-diao-du,https://leetcode.cn/problems/er-cha-shu-ren-wu-diao-du/description/,树;深度优先搜索;动态规划;二叉树
1000086,LCP 11,期望个数统计,期望个数统计,EASY,TO_DO,False,0.7300171526586621,False,qi-wang-ge-shu-tong-ji,https://leetcode.cn/problems/qi-wang-ge-shu-tong-ji/description/,数组;哈希表;数学;概率与统计
1000087,LCP 12,小张刷题计划,小张刷题计划,MEDIUM,TO_DO,False,0.4468853261534696,False,xiao-zhang-shua-ti-ji-hua,https://leetcode.cn/problems/xiao-zhang-shua-ti-ji-hua/description/,数组;二分查找
1000093,LCP 13,寻宝,寻宝,HARD,TO_DO,False,0.5760942241423649,False,xun-bao,https://leetcode.cn/problems/xun-bao/description/,位运算;广度优先搜索;数组;动态规划;位掩码;矩阵
1000059,LCP 14,切分数组,切分数组,HARD,TO_DO,False,0.2638512204571871,False,qie-fen-shu-zu,https://leetcode.cn/problems/qie-fen-shu-zu/description/,数组;数学;动态规划;数论
1000088,LCP 15,游乐园的迷宫,游乐园的迷宫,HARD,TO_DO,False,0.6183206106870229,False,you-le-yuan-de-mi-gong,https://leetcode.cn/problems/you-le-yuan-de-mi-gong/description/,贪心;几何;数组;数学
1000085,LCP 16,游乐园的游览计划,游乐园的游览计划,HARD,TO_DO,False,0.37005581169619023,False,you-le-yuan-de-you-lan-ji-hua,https://leetcode.cn/problems/you-le-yuan-de-you-lan-ji-hua/description/,图;几何;数学
1000139,LCP 17,速算机器人,速算机器人,EASY,TO_DO,False,0.7966766100657794,False,nGK0Fy,https://leetcode.cn/problems/nGK0Fy/description/,数学;字符串;模拟
1000146,LCP 18,早餐组合,早餐组合,EASY,TO_DO,False,0.33140705635530915,False,2vYnGI,https://leetcode.cn/problems/2vYnGI/description/,数组;双指针;二分查找;排序
1000130,LCP 19,秋叶收藏集,秋叶收藏集,MEDIUM,TO_DO,False,0.5178846445847162,False,UlBDOe,https://leetcode.cn/problems/UlBDOe/description/,字符串;动态规划
1000133,LCP 20,快速公交,快速公交,HARD,TO_DO,False,0.37038339781920504,False,meChtZ,https://leetcode.cn/problems/meChtZ/description/,记忆化;数组;动态规划
1000134,LCP 21,追逐游戏,追逐游戏,HARD,TO_DO,False,0.4,False,Za25hA,https://leetcode.cn/problems/Za25hA/description/,深度优先搜索;广度优先搜索;图;拓扑排序
1000140,LCP 22,黑白方格画,黑白方格画,EASY,TO_DO,False,0.36121704074961863,False,ccw6C7,https://leetcode.cn/problems/ccw6C7/description/,数学
1000058,LCP 23,魔术排列,魔术排列,MEDIUM,TO_DO,False,0.38297150610583447,False,er94lq,https://leetcode.cn/problems/er94lq/description/,队列;数组;模拟
1000131,LCP 24,数字游戏,数字游戏,HARD,TO_DO,False,0.5876500315855969,False,5TxKeK,https://leetcode.cn/problems/5TxKeK/description/,数组;数学;堆（优先队列）
1000138,LCP 25,古董键盘,古董键盘,HARD,TO_DO,False,0.39605535231429934,False,Uh984O,https://leetcode.cn/problems/Uh984O/description/,数学;动态规划;组合数学
1000132,LCP 26,导航装置,导航装置,HARD,TO_DO,False,0.3810272536687631,False,hSRGyL,https://leetcode.cn/problems/hSRGyL/description/,树;动态规划;二叉树
1000147,LCP 27,黑盒光线反射,黑盒光线反射,HARD,TO_DO,False,0.3610464074538613,False,IQvJ9i,https://leetcode.cn/problems/IQvJ9i/description/,设计;线段树;数学;有序集合
1000215,LCP 28,采购方案,采购方案,EASY,TO_DO,False,0.3567509496220696,False,4xy4Wx,https://leetcode.cn/problems/4xy4Wx/description/,数组;双指针;二分查找;排序
1000216,LCP 29,乐团站位,乐团站位,MEDIUM,TO_DO,False,0.21597640008362176,False,SNJvJP,https://leetcode.cn/problems/SNJvJP/description/,数学
1000224,LCP 30,魔塔游戏,魔塔游戏,MEDIUM,TO_DO,False,0.46511203319502076,False,p0NxJO,https://leetcode.cn/problems/p0NxJO/description/,贪心;数组;堆（优先队列）
1000218,LCP 31,变换的迷宫,变换的迷宫,HARD,TO_DO,False,0.31083283300454584,False,Db3wC1,https://leetcode.cn/problems/Db3wC1/description/,深度优先搜索;广度优先搜索;数组;动态规划;矩阵
1000219,LCP 32,批量处理任务,批量处理任务,HARD,TO_DO,False,0.398799425812345,False,t3fKg1,https://leetcode.cn/problems/t3fKg1/description/,贪心;数组;堆（优先队列）
1000221,LCP 33,蓄水,蓄水,EASY,TO_DO,False,0.3534266874120175,False,o8SXZn,https://leetcode.cn/problems/o8SXZn/description/,贪心;数组;堆（优先队列）
1000089,LCP 34,二叉树染色,二叉树染色,MEDIUM,TO_DO,False,0.5782134474665194,False,er-cha-shu-ran-se-UGC,https://leetcode.cn/problems/er-cha-shu-ran-se-UGC/description/,树;动态规划;二叉树
1000220,LCP 35,电动车游城市,电动车游城市,HARD,TO_DO,False,0.5584269662921348,False,DFPeFJ,https://leetcode.cn/problems/DFPeFJ/description/,图;最短路;堆（优先队列）
1000222,LCP 36,最多牌组数,最多牌组数,HARD,TO_DO,False,0.340153452685422,False,Up5XYM,https://leetcode.cn/problems/Up5XYM/description/,数组;动态规划;排序
1000091,LCP 37,最小矩形面积,最小矩形面积,HARD,TO_DO,False,0.24618149146451032,False,zui-xiao-ju-xing-mian-ji,https://leetcode.cn/problems/zui-xiao-ju-xing-mian-ji/description/,贪心;几何;数组;数学;组合数学;排序
1000223,LCP 38,守卫城堡,守卫城堡,HARD,TO_DO,False,0.5750366032210834,False,7rLGCR,https://leetcode.cn/problems/7rLGCR/description/,数组;动态规划;矩阵
1000369,LCP 39,无人机方阵,无人机方阵,EASY,TO_DO,False,0.5676004279739325,False,0jQkd0,https://leetcode.cn/problems/0jQkd0/description/,数组;哈希表;计数;矩阵
1000368,LCP 40,心算挑战,心算挑战,EASY,TO_DO,False,0.4018169026253749,False,uOAnQW,https://leetcode.cn/problems/uOAnQW/description/,贪心;数组;排序
1000370,LCP 41,黑白翻转棋,黑白翻转棋,MEDIUM,TO_DO,False,0.6797147212543554,False,fHi6rV,https://leetcode.cn/problems/fHi6rV/description/,广度优先搜索;数组;矩阵
1000371,LCP 42,玩具套圈,玩具套圈,HARD,TO_DO,False,0.29993376856845494,False,vFjcfV,https://leetcode.cn/problems/vFjcfV/description/,几何;数组;哈希表;数学;二分查找;排序
1000367,LCP 43,十字路口的交通,十字路口的交通,HARD,TO_DO,False,0.5173542894564506,False,Y1VbOX,https://leetcode.cn/problems/Y1VbOX/description/,数组;字符串;动态规划
1000362,LCP 44,开幕式焰火,开幕式焰火,EASY,TO_DO,False,0.811632597766204,False,sZ59z6,https://leetcode.cn/problems/sZ59z6/description/,树;深度优先搜索;广度优先搜索;哈希表;二叉树
1000375,LCP 45,自行车炫技赛场,自行车炫技赛场,MEDIUM,TO_DO,False,0.3278226905259333,False,kplEvH,https://leetcode.cn/problems/kplEvH/description/,深度优先搜索;广度优先搜索;记忆化;数组;动态规划;矩阵
1000373,LCP 46,志愿者调配,志愿者调配,MEDIUM,TO_DO,False,0.47906602254428343,False,05ZEDJ,https://leetcode.cn/problems/05ZEDJ/description/,图;数组;数学
1000361,LCP 47,入场安检,入场安检,HARD,TO_DO,False,0.5021473406012553,False,oPs9Bm,https://leetcode.cn/problems/oPs9Bm/description/,数组;动态规划
1000374,LCP 48,无限棋局,无限棋局,HARD,TO_DO,False,0.28834991708126034,False,fsa7oZ,https://leetcode.cn/problems/fsa7oZ/description/,数组;数学;枚举;博弈
1000359,LCP 49,环形闯关游戏,环形闯关游戏,HARD,TO_DO,False,0.4013173944864601,False,K8GULz,https://leetcode.cn/problems/K8GULz/description/,位运算;并查集;数组;堆（优先队列）
1000433,LCP 50,宝石补给,宝石补给,EASY,TO_DO,False,0.7524797406807131,False,WHnhjV,https://leetcode.cn/problems/WHnhjV/description/,数组;模拟
1000434,LCP 51,烹饪料理,烹饪料理,EASY,TO_DO,False,0.5491881983240223,False,UEcfPD,https://leetcode.cn/problems/UEcfPD/description/,位运算;数组;回溯;枚举
1000435,LCP 52,二叉搜索树染色,二叉搜索树染色,MEDIUM,TO_DO,False,0.3144838623632969,False,QO5KpG,https://leetcode.cn/problems/QO5KpG/description/,树;线段树;二叉搜索树;数组;二分查找;二叉树;有序集合
1000436,LCP 53,守护太空城,守护太空城,HARD,TO_DO,False,0.4821743734557007,False,EJvmW4,https://leetcode.cn/problems/EJvmW4/description/,位运算;数组;动态规划;位掩码
1000437,LCP 54,夺回据点,夺回据点,HARD,TO_DO,False,0.44825099170573385,False,s5kipK,https://leetcode.cn/problems/s5kipK/description/,图;数组;双连通分量
1000438,LCP 55,采集果实,采集果实,EASY,TO_DO,False,0.740922911822572,False,PTXy4P,https://leetcode.cn/problems/PTXy4P/description/,数组
1000439,LCP 56,信物传送,信物传送,MEDIUM,TO_DO,False,0.48823529411764705,False,6UEx57,https://leetcode.cn/problems/6UEx57/description/,广度优先搜索;图;数组;矩阵;最短路;堆（优先队列）
1000440,LCP 57,打地鼠,打地鼠,HARD,TO_DO,False,0.29307173513182094,False,ZbAuEH,https://leetcode.cn/problems/ZbAuEH/description/,数组;动态规划;矩阵;排序
1000448,LCP 58,积木拼接,积木拼接,HARD,TO_DO,False,0.3783783783783784,False,De4qBB,https://leetcode.cn/problems/De4qBB/description/,数组;回溯;矩阵
1000441,LCP 59,搭桥过河,搭桥过河,HARD,TO_DO,False,0.285528596187175,False,NfY1m5,https://leetcode.cn/problems/NfY1m5/description/,数组;动态规划
1000442,LCP 60,力扣泡泡龙,力扣泡泡龙,HARD,TO_DO,False,0.20580736543909348,False,WInSav,https://leetcode.cn/problems/WInSav/description/,树;动态规划;二叉树
1000476,LCP 61,气温变化趋势,气温变化趋势,EASY,TO_DO,False,0.701563076923077,False,6CE719,https://leetcode.cn/problems/6CE719/description/,数组
1000477,LCP 62,交通枢纽,交通枢纽,MEDIUM,TO_DO,False,0.6364479676167988,False,D9PW8w,https://leetcode.cn/problems/D9PW8w/description/,图
1000480,LCP 63,弹珠游戏,弹珠游戏,MEDIUM,TO_DO,False,0.3164326573062923,False,EXvqDp,https://leetcode.cn/problems/EXvqDp/description/,深度优先搜索;广度优先搜索;图;拓扑排序;记忆化;数组;动态规划;矩阵
1000479,LCP 64,二叉树灯饰,二叉树灯饰,MEDIUM,TO_DO,False,0.3877815780162755,False,U7WvvU,https://leetcode.cn/problems/U7WvvU/description/,树;深度优先搜索;动态规划;二叉树
1000478,LCP 65,舒适的湿度,舒适的湿度,HARD,TO_DO,False,0.5042678923177938,False,3aqs1c,https://leetcode.cn/problems/3aqs1c/description/,数组;动态规划
1000481,LCP 66,最小展台数量,最小展台数量,EASY,TO_DO,False,0.7760144119413228,False,600YaG,https://leetcode.cn/problems/600YaG/description/,数组;哈希表;字符串;计数
1000482,LCP 67,装饰树,装饰树,MEDIUM,TO_DO,False,0.8630715309861399,False,KnLfVT,https://leetcode.cn/problems/KnLfVT/description/,树;深度优先搜索;广度优先搜索;二叉树
1000483,LCP 68,美观的花束,美观的花束,MEDIUM,TO_DO,False,0.7054955378111789,False,1GxJYY,https://leetcode.cn/problems/1GxJYY/description/,数组;滑动窗口
1000484,LCP 69,Hello LeetCode!,Hello LeetCode!,HARD,TO_DO,False,0.4018077239112572,False,rMeRt2,https://leetcode.cn/problems/rMeRt2/description/,位运算;数组;字符串;动态规划;位掩码
1000485,LCP 70,沙地治理,沙地治理,HARD,TO_DO,False,0.3256961579132887,False,XxZZjK,https://leetcode.cn/problems/XxZZjK/description/,数组;数学
1000486,LCP 71,集水器,集水器,HARD,TO_DO,False,0.560880829015544,False,kskhHQ,https://leetcode.cn/problems/kskhHQ/description/,并查集;数组;矩阵
1000560,LCP 72,补给马车,补给马车,EASY,TO_DO,False,0.6823281907433381,False,hqCnmP,https://leetcode.cn/problems/hqCnmP/description/,
1000561,LCP 73,探险营地,探险营地,MEDIUM,TO_DO,False,0.4733783944029408,False,0Zeoeg,https://leetcode.cn/problems/0Zeoeg/description/,
1000562,LCP 74,最强祝福力场,最强祝福力场,MEDIUM,TO_DO,False,0.36909977680416634,False,xepqZ5,https://leetcode.cn/problems/xepqZ5/description/,
1000563,LCP 75,传送卷轴,传送卷轴,HARD,TO_DO,False,0.42048267326732675,False,rdmXM7,https://leetcode.cn/problems/rdmXM7/description/,
1000564,LCP 76,魔法棋盘,魔法棋盘,HARD,TO_DO,False,0.39486994219653176,False,1ybDKD,https://leetcode.cn/problems/1ybDKD/description/,
1000565,LCP 77,符文储备,符文储备,EASY,TO_DO,False,0.690827989963758,False,W2ZX4X,https://leetcode.cn/problems/W2ZX4X/description/,
1000566,LCP 78,城墙防线,城墙防线,MEDIUM,TO_DO,False,0.4937101185050137,False,Nsibyl,https://leetcode.cn/problems/Nsibyl/description/,
1000567,LCP 79,提取咒文,提取咒文,MEDIUM,TO_DO,False,0.3104491153787993,False,kjpLFZ,https://leetcode.cn/problems/kjpLFZ/description/,
1000568,LCP 80,生物进化录,生物进化录,HARD,TO_DO,False,0.4899403874813711,False,qoQAMX,https://leetcode.cn/problems/qoQAMX/description/,
1000569,LCP 81,与非的谜题,与非的谜题,HARD,TO_DO,False,0.46461824953445063,False,ryfUiz,https://leetcode.cn/problems/ryfUiz/description/,
1000570,LCP 82,万灵之树,万灵之树,HARD,TO_DO,False,0.14414514692787178,False,cnHoX6,https://leetcode.cn/problems/cnHoX6/description/,
1000228,LCR 001,两数相除,两数相除,EASY,TO_DO,False,0.21291774901693478,False,xoh6Oh,https://leetcode.cn/problems/xoh6Oh/description/,数学
1000231,LCR 002,二进制求和,二进制求和,EASY,TO_DO,False,0.5397744429011414,False,JFETK5,https://leetcode.cn/problems/JFETK5/description/,位运算;数学;字符串;模拟
1000230,LCR 003,比特位计数,比特位计数,EASY,TO_DO,False,0.7825062800420698,False,w3tCBm,https://leetcode.cn/problems/w3tCBm/description/,位运算;动态规划
1000233,LCR 004,只出现一次的数字 II,只出现一次的数字 II,MEDIUM,TO_DO,False,0.7094310111215183,False,WGki4K,https://leetcode.cn/problems/WGki4K/description/,位运算;数组
1000236,LCR 005,最大单词长度乘积,最大单词长度乘积,MEDIUM,TO_DO,False,0.7139928420028493,False,aseY1I,https://leetcode.cn/problems/aseY1I/description/,位运算;数组;字符串
1000237,LCR 006,两数之和 II - 输入有序数组,两数之和 II - 输入有序数组,EASY,TO_DO,False,0.6715097618637567,False,kLl5u1,https://leetcode.cn/problems/kLl5u1/description/,数组;双指针;二分查找
1000239,LCR 007,三数之和,三数之和,MEDIUM,TO_DO,False,0.4330615747693628,False,1fGaJU,https://leetcode.cn/problems/1fGaJU/description/,数组;双指针;排序
1000242,LCR 008,长度最小的子数组,长度最小的子数组,MEDIUM,TO_DO,False,0.5136698051371269,False,2VG8Kg,https://leetcode.cn/problems/2VG8Kg/description/,数组;二分查找;前缀和;滑动窗口
1000244,LCR 009,乘积小于 K 的子数组,乘积小于 K 的子数组,MEDIUM,SOLVED,False,0.5351359932267965,False,ZVAVXX,https://leetcode.cn/problems/ZVAVXX/description/,数组;滑动窗口
1000246,LCR 010,和为 K 的子数组,和为 K 的子数组,MEDIUM,TO_DO,False,0.4403267090044189,False,QTMn0o,https://leetcode.cn/problems/QTMn0o/description/,数组;哈希表;前缀和
1000247,LCR 011,连续数组,连续数组,MEDIUM,TO_DO,False,0.5449855617922845,False,A1NYOS,https://leetcode.cn/problems/A1NYOS/description/,数组;哈希表;前缀和
1000248,LCR 012,寻找数组的中心下标,寻找数组的中心下标,EASY,TO_DO,False,0.6820277560053484,False,tvdfij,https://leetcode.cn/problems/tvdfij/description/,数组;前缀和
1000249,LCR 013,二维区域和检索 - 矩阵不可变,二维区域和检索 - 矩阵不可变,MEDIUM,TO_DO,False,0.6902520254907611,False,O4NDxx,https://leetcode.cn/problems/O4NDxx/description/,设计;数组;矩阵;前缀和
1000250,LCR 014,字符串的排列,字符串的排列,MEDIUM,TO_DO,False,0.5165968476485138,False,MPnaiL,https://leetcode.cn/problems/MPnaiL/description/,哈希表;双指针;字符串;滑动窗口
1000251,LCR 015,找到字符串中所有字母异位词,找到字符串中所有字母异位词,MEDIUM,TO_DO,False,0.6027531207538065,False,VabMRr,https://leetcode.cn/problems/VabMRr/description/,哈希表;字符串;滑动窗口
1000252,LCR 016,无重复字符的最长子串,无重复字符的最长子串,MEDIUM,TO_DO,False,0.4815018867139991,False,wtcaE1,https://leetcode.cn/problems/wtcaE1/description/,哈希表;字符串;滑动窗口
1000253,LCR 017,最小覆盖子串,最小覆盖子串,HARD,TO_DO,False,0.510346608580443,False,M1oyTv,https://leetcode.cn/problems/M1oyTv/description/,哈希表;字符串;滑动窗口
1000254,LCR 018,验证回文串,验证回文串,EASY,TO_DO,False,0.5159663593462899,False,XltzEq,https://leetcode.cn/problems/XltzEq/description/,双指针;字符串
1000255,LCR 019,验证回文串 II,验证回文串 II,EASY,TO_DO,False,0.45654184859024644,False,RQku0D,https://leetcode.cn/problems/RQku0D/description/,贪心;双指针;字符串
1000256,LCR 020,回文子串,回文子串,MEDIUM,TO_DO,False,0.7065962003281193,False,a7VOhD,https://leetcode.cn/problems/a7VOhD/description/,字符串;动态规划
1000257,LCR 021,删除链表的倒数第 N 个结点,删除链表的倒数第 N 个结点,MEDIUM,TO_DO,False,0.5710796077279597,False,SLwz0R,https://leetcode.cn/problems/SLwz0R/description/,链表;双指针
1000258,LCR 022,环形链表 II,环形链表 II,MEDIUM,TO_DO,False,0.5576239520311879,False,c32eOV,https://leetcode.cn/problems/c32eOV/description/,哈希表;链表;双指针
1000259,LCR 023,相交链表,相交链表,EASY,TO_DO,False,0.6664610851278888,False,3u1WK4,https://leetcode.cn/problems/3u1WK4/description/,哈希表;链表;双指针
1000260,LCR 024,反转链表,反转链表,EASY,SOLVED,False,0.7554035764909387,False,UHnkqh,https://leetcode.cn/problems/UHnkqh/description/,递归;链表
1000261,LCR 025,两数相加 II,两数相加 II,MEDIUM,TO_DO,False,0.5828327931276774,False,lMSNwu,https://leetcode.cn/problems/lMSNwu/description/,栈;链表;数学
1000262,LCR 026,重排链表,重排链表,MEDIUM,TO_DO,False,0.6484116731596667,False,LGjMqU,https://leetcode.cn/problems/LGjMqU/description/,栈;递归;链表;双指针
1000263,LCR 027,回文链表,回文链表,EASY,TO_DO,False,0.6007410174979763,False,aMhZSa,https://leetcode.cn/problems/aMhZSa/description/,栈;递归;链表;双指针
1000264,LCR 028,扁平化多级双向链表,扁平化多级双向链表,MEDIUM,TO_DO,False,0.6066131084648548,False,Qv1Da2,https://leetcode.cn/problems/Qv1Da2/description/,深度优先搜索;链表;双向链表
1000265,LCR 029,循环有序列表的插入,循环有序列表的插入,MEDIUM,TO_DO,False,0.3389338011442075,False,4ueAj6,https://leetcode.cn/problems/4ueAj6/description/,链表
1000267,LCR 030,O(1) 时间插入、删除和获取随机元素,O(1) 时间插入、删除和获取随机元素,MEDIUM,TO_DO,False,0.5414235907349235,False,FortPu,https://leetcode.cn/problems/FortPu/description/,设计;数组;哈希表;数学;随机化
1000270,LCR 031,LRU 缓存,LRU 缓存,MEDIUM,TO_DO,False,0.5562728202132321,False,OrIXps,https://leetcode.cn/problems/OrIXps/description/,设计;哈希表;链表;双向链表
1000273,LCR 032,有效的字母异位词,有效的字母异位词,EASY,TO_DO,False,0.5835874384984511,False,dKk3P7,https://leetcode.cn/problems/dKk3P7/description/,哈希表;字符串;排序
1000275,LCR 033,字母异位词分组,字母异位词分组,MEDIUM,TO_DO,False,0.7500277623542476,False,sfvd7V,https://leetcode.cn/problems/sfvd7V/description/,数组;哈希表;字符串;排序
1000276,LCR 034,验证外星语词典,验证外星语词典,EASY,TO_DO,False,0.5679660894138105,False,lwyVBB,https://leetcode.cn/problems/lwyVBB/description/,数组;哈希表;字符串
1000278,LCR 035,最小时间差,最小时间差,MEDIUM,TO_DO,False,0.6631194180351484,False,569nqc,https://leetcode.cn/problems/569nqc/description/,数组;数学;字符串;排序
1000279,LCR 036,逆波兰表达式求值,逆波兰表达式求值,MEDIUM,TO_DO,False,0.5548117709437964,False,8Zf90G,https://leetcode.cn/problems/8Zf90G/description/,栈;数组;数学
1000281,LCR 037,行星碰撞,行星碰撞,MEDIUM,TO_DO,False,0.46753354511402967,False,XagZNi,https://leetcode.cn/problems/XagZNi/description/,栈;数组;模拟
1000282,LCR 038,每日温度,每日温度,MEDIUM,SOLVED,False,0.7506079475970256,False,iIQa4I,https://leetcode.cn/problems/iIQa4I/description/,栈;数组;单调栈
1000283,LCR 039,柱状图中最大的矩形,柱状图中最大的矩形,HARD,TO_DO,False,0.4987425713362463,False,0ynMMM,https://leetcode.cn/problems/0ynMMM/description/,栈;数组;单调栈
1000284,LCR 040,最大矩形,最大矩形,HARD,TO_DO,False,0.5914336553126589,False,PLYXKQ,https://leetcode.cn/problems/PLYXKQ/description/,栈;数组;动态规划;矩阵;单调栈
1000292,LCR 041,数据流中的移动平均值,数据流中的移动平均值,EASY,TO_DO,False,0.7711843979401775,False,qIsx9U,https://leetcode.cn/problems/qIsx9U/description/,设计;队列;数组;数据流
1000293,LCR 042,最近的请求次数,最近的请求次数,EASY,TO_DO,False,0.8187184571016582,False,H8086Q,https://leetcode.cn/problems/H8086Q/description/,设计;队列;数据流
1000295,LCR 043,完全二叉树插入器,完全二叉树插入器,MEDIUM,TO_DO,False,0.6348994804608087,False,NaqhDT,https://leetcode.cn/problems/NaqhDT/description/,树;广度优先搜索;设计;二叉树
1000297,LCR 044,在每个树行中找最大值,在每个树行中找最大值,MEDIUM,TO_DO,False,0.6559474815468951,False,hPov7L,https://leetcode.cn/problems/hPov7L/description/,树;深度优先搜索;广度优先搜索;二叉树
1000298,LCR 045,找树左下角的值,找树左下角的值,MEDIUM,TO_DO,False,0.7867392475186582,False,LwUNpT,https://leetcode.cn/problems/LwUNpT/description/,树;深度优先搜索;广度优先搜索;二叉树
1000299,LCR 046,二叉树的右视图,二叉树的右视图,MEDIUM,TO_DO,False,0.7024956846950517,False,WNC0Lk,https://leetcode.cn/problems/WNC0Lk/description/,树;深度优先搜索;广度优先搜索;二叉树
1000301,LCR 047,二叉树剪枝,二叉树剪枝,MEDIUM,TO_DO,False,0.6744583530024579,False,pOCWxh,https://leetcode.cn/problems/pOCWxh/description/,树;深度优先搜索;二叉树
1000304,LCR 048,二叉树的序列化与反序列化,二叉树的序列化与反序列化,HARD,TO_DO,False,0.6702728693352566,False,h54YBf,https://leetcode.cn/problems/h54YBf/description/,树;深度优先搜索;广度优先搜索;设计;字符串;二叉树
1000306,LCR 049,求根节点到叶节点数字之和,求根节点到叶节点数字之和,MEDIUM,TO_DO,False,0.7341101502048247,False,3Etpl5,https://leetcode.cn/problems/3Etpl5/description/,树;深度优先搜索;二叉树
1000307,LCR 050,路径总和 III,路径总和 III,MEDIUM,TO_DO,False,0.48836850376024243,False,6eUYwP,https://leetcode.cn/problems/6eUYwP/description/,树;深度优先搜索;二叉树
